model_type,current_condition,selected_debate_id,debate_label,agent_id,pro_reduction,pro_count,anti_count,subfactor_1_t1,subfactor_2_t1,subfactor_3_t1,subfactor_4_t1,subfactor_5_t1,initial_opinion,initial_variance,opinion,subfactor_1_t2,subfactor_2_t2,subfactor_3_t2,subfactor_4_t2,subfactor_5_t2,final_attitude,mean_t2_subfactors,opinion_change,individual_error,error_sub1,error_sub2,error_sub3,error_sub4,error_sub5,agent_convergence_rate,agent_confidence_threshold,agent_repulsion_threshold,agent_repulsion_strength,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle,use_distinct_agents,current_experiment_id,speaking_mode
consensus,heterogeneous,15,M20,99,0,0,0,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5089324067348436,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.12120092525336229,0.17328425858669527,0.12995648215404476,0.17559907340151032,0.32440092659848974,0.37995648215404476,0.21328981548737813,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5463770102705018900.0,15,false,nil,false
consensus,heterogeneous,15,M20,100,0,0,0,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5089471715953597,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.0945953197435081,0.11542865307684141,0.04660838396019529,0.00894717159535974,0.1577194950713069,0.2688306061824185,0.2688306061824185,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5463770102705018900.0,15,false,nil,false
consensus,heterogeneous,15,M20,97,1,0,0,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5089652998413499,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.12066432978827957,0.15770136682531677,0.37992358904753853,0.49103470015865014,0.00896529984134986,0.37992358904753853,0.06452085539690483,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,374382395795942400.0,15,false,nil,false
consensus,heterogeneous,15,M20,98,1,0,0,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5089513616292255,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.16697456429670066,0.18433567540781115,0.29660419392632953,0.4493819717041079,0.1339513616292255,0.21327086059299627,0.12006247274033716,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,374382395795942400.0,15,false,nil,false
consensus,heterogeneous,15,M20,99,0,0,0,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5089324067348436,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.12120092525336229,0.17328425858669527,0.12995648215404476,0.17559907340151032,0.32440092659848974,0.37995648215404476,0.21328981548737813,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,374382395795942400.0,15,false,nil,false
consensus,heterogeneous,15,M20,100,0,0,0,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5089471715953597,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.0945953197435081,0.11542865307684141,0.04660838396019529,0.00894717159535974,0.1577194950713069,0.2688306061824185,0.2688306061824185,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,374382395795942400.0,15,false,nil,false
consensus,heterogeneous,15,M20,97,1,0,0,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5089652998413499,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.12066432978827957,0.15770136682531677,0.37992358904753853,0.49103470015865014,0.00896529984134986,0.37992358904753853,0.06452085539690483,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1332840929869537280.0,15,false,nil,false
consensus,heterogeneous,15,M20,98,1,0,0,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5089513616292255,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.16697456429670066,0.18433567540781115,0.29660419392632953,0.4493819717041079,0.1339513616292255,0.21327086059299627,0.12006247274033716,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1332840929869537280.0,15,false,nil,false
consensus,heterogeneous,15,M20,99,0,0,0,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5089324067348436,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.12120092525336229,0.17328425858669527,0.12995648215404476,0.17559907340151032,0.32440092659848974,0.37995648215404476,0.21328981548737813,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1332840929869537280.0,15,false,nil,false
consensus,heterogeneous,15,M20,100,0,0,0,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5089471715953597,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.0945953197435081,0.11542865307684141,0.04660838396019529,0.00894717159535974,0.1577194950713069,0.2688306061824185,0.2688306061824185,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1332840929869537280.0,15,false,nil,false
consensus,heterogeneous,15,M20,97,1,0,0,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5089652998413499,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.12066432978827957,0.15770136682531677,0.37992358904753853,0.49103470015865014,0.00896529984134986,0.37992358904753853,0.06452085539690483,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,8164313190530669600.0,15,false,nil,false
consensus,heterogeneous,15,M20,98,1,0,0,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5089513616292255,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.16697456429670066,0.18433567540781115,0.29660419392632953,0.4493819717041079,0.1339513616292255,0.21327086059299627,0.12006247274033716,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,8164313190530669600.0,15,false,nil,false
consensus,heterogeneous,15,M20,99,0,0,0,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5089324067348436,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.12120092525336229,0.17328425858669527,0.12995648215404476,0.17559907340151032,0.32440092659848974,0.37995648215404476,0.21328981548737813,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,8164313190530669600.0,15,false,nil,false
consensus,heterogeneous,15,M20,100,0,0,0,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5089471715953597,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.0945953197435081,0.11542865307684141,0.04660838396019529,0.00894717159535974,0.1577194950713069,0.2688306061824185,0.2688306061824185,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,8164313190530669600.0,15,false,nil,false
consensus,heterogeneous,15,M20,97,1,0,0,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5089652998413499,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.12066432978827957,0.15770136682531677,0.37992358904753853,0.49103470015865014,0.00896529984134986,0.37992358904753853,0.06452085539690483,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4014801908256818200.0,15,false,nil,false
consensus,heterogeneous,15,M20,98,1,0,0,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5089513616292255,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.16697456429670066,0.18433567540781115,0.29660419392632953,0.4493819717041079,0.1339513616292255,0.21327086059299627,0.12006247274033716,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4014801908256818200.0,15,false,nil,false
consensus,heterogeneous,15,M20,99,0,0,0,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5089324067348436,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.12120092525336229,0.17328425858669527,0.12995648215404476,0.17559907340151032,0.32440092659848974,0.37995648215404476,0.21328981548737813,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4014801908256818200.0,15,false,nil,false
consensus,heterogeneous,15,M20,100,0,0,0,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5089471715953597,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.0945953197435081,0.11542865307684141,0.04660838396019529,0.00894717159535974,0.1577194950713069,0.2688306061824185,0.2688306061824185,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4014801908256818200.0,15,false,nil,false
consensus,heterogeneous,15,M20,97,1,0,0,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5089652998413499,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.12066432978827957,0.15770136682531677,0.37992358904753853,0.49103470015865014,0.00896529984134986,0.37992358904753853,0.06452085539690483,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5500893817038738400.0,15,false,nil,false
consensus,heterogeneous,15,M20,98,1,0,0,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5089513616292255,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.16697456429670066,0.18433567540781115,0.29660419392632953,0.4493819717041079,0.1339513616292255,0.21327086059299627,0.12006247274033716,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5500893817038738400.0,15,false,nil,false
consensus,heterogeneous,15,M20,99,0,0,0,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5089324067348436,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.12120092525336229,0.17328425858669527,0.12995648215404476,0.17559907340151032,0.32440092659848974,0.37995648215404476,0.21328981548737813,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5500893817038738400.0,15,false,nil,false
consensus,heterogeneous,15,M20,100,0,0,0,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5089471715953597,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.0945953197435081,0.11542865307684141,0.04660838396019529,0.00894717159535974,0.1577194950713069,0.2688306061824185,0.2688306061824185,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5500893817038738400.0,15,false,nil,false
consensus,heterogeneous,15,M20,97,1,0,0,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5089652998413499,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.12066432978827957,0.15770136682531677,0.37992358904753853,0.49103470015865014,0.00896529984134986,0.37992358904753853,0.06452085539690483,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5499723562756220900.0,15,false,nil,false
consensus,heterogeneous,15,M20,98,1,0,0,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5089513616292255,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.16697456429670066,0.18433567540781115,0.29660419392632953,0.4493819717041079,0.1339513616292255,0.21327086059299627,0.12006247274033716,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5499723562756220900.0,15,false,nil,false
consensus,heterogeneous,15,M20,99,0,0,0,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5089324067348436,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.12120092525336229,0.17328425858669527,0.12995648215404476,0.17559907340151032,0.32440092659848974,0.37995648215404476,0.21328981548737813,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5499723562756220900.0,15,false,nil,false
consensus,heterogeneous,15,M20,100,0,0,0,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5089471715953597,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.0945953197435081,0.11542865307684141,0.04660838396019529,0.00894717159535974,0.1577194950713069,0.2688306061824185,0.2688306061824185,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5499723562756220900.0,15,false,nil,false
consensus,heterogeneous,15,M20,97,1,0,0,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5089652998413499,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.12066432978827957,0.15770136682531677,0.37992358904753853,0.49103470015865014,0.00896529984134986,0.37992358904753853,0.06452085539690483,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2251208997588056060.0,15,false,nil,false
consensus,heterogeneous,15,M20,98,1,0,0,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5089513616292255,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.16697456429670066,0.18433567540781115,0.29660419392632953,0.4493819717041079,0.1339513616292255,0.21327086059299627,0.12006247274033716,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2251208997588056060.0,15,false,nil,false
consensus,heterogeneous,15,M20,99,0,0,0,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5089324067348436,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.12120092525336229,0.17328425858669527,0.12995648215404476,0.17559907340151032,0.32440092659848974,0.37995648215404476,0.21328981548737813,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2251208997588056060.0,15,false,nil,false
consensus,heterogeneous,15,M20,100,0,0,0,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5089471715953597,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.0945953197435081,0.11542865307684141,0.04660838396019529,0.00894717159535974,0.1577194950713069,0.2688306061824185,0.2688306061824185,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2251208997588056060.0,15,false,nil,false
consensus,heterogeneous,15,M20,97,1,0,0,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5089652998413499,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.12066432978827957,0.15770136682531677,0.37992358904753853,0.49103470015865014,0.00896529984134986,0.37992358904753853,0.06452085539690483,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1240575102848728060.0,15,false,nil,false
consensus,heterogeneous,15,M20,98,1,0,0,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5089513616292255,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.16697456429670066,0.18433567540781115,0.29660419392632953,0.4493819717041079,0.1339513616292255,0.21327086059299627,0.12006247274033716,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1240575102848728060.0,15,false,nil,false
consensus,heterogeneous,15,M20,99,0,0,0,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5089324067348436,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.12120092525336229,0.17328425858669527,0.12995648215404476,0.17559907340151032,0.32440092659848974,0.37995648215404476,0.21328981548737813,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1240575102848728060.0,15,false,nil,false
consensus,heterogeneous,15,M20,100,0,0,0,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5089471715953597,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.0945953197435081,0.11542865307684141,0.04660838396019529,0.00894717159535974,0.1577194950713069,0.2688306061824185,0.2688306061824185,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1240575102848728060.0,15,false,nil,false
consensus,heterogeneous,15,M20,97,1,0,0,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5089652998413499,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.12066432978827957,0.15770136682531677,0.37992358904753853,0.49103470015865014,0.00896529984134986,0.37992358904753853,0.06452085539690483,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5463814170871761900.0,15,false,nil,false
consensus,heterogeneous,15,M20,98,1,0,0,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5089513616292255,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.16697456429670066,0.18433567540781115,0.29660419392632953,0.4493819717041079,0.1339513616292255,0.21327086059299627,0.12006247274033716,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5463814170871761900.0,15,false,nil,false
consensus,heterogeneous,15,M20,99,0,0,0,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5089324067348436,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.12120092525336229,0.17328425858669527,0.12995648215404476,0.17559907340151032,0.32440092659848974,0.37995648215404476,0.21328981548737813,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5463814170871761900.0,15,false,nil,false
consensus,heterogeneous,15,M20,100,0,0,0,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5089471715953597,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.0945953197435081,0.11542865307684141,0.04660838396019529,0.00894717159535974,0.1577194950713069,0.2688306061824185,0.2688306061824185,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5463814170871761900.0,15,false,nil,false
consensus,heterogeneous,15,M20,97,1,0,0,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5089652998413499,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.12066432978827957,0.15770136682531677,0.37992358904753853,0.49103470015865014,0.00896529984134986,0.37992358904753853,0.06452085539690483,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1303511102452083710.0,15,false,nil,false
consensus,heterogeneous,15,M20,98,1,0,0,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5089513616292255,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.16697456429670066,0.18433567540781115,0.29660419392632953,0.4493819717041079,0.1339513616292255,0.21327086059299627,0.12006247274033716,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1303511102452083710.0,15,false,nil,false
consensus,heterogeneous,15,M20,99,0,0,0,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5089324067348436,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.12120092525336229,0.17328425858669527,0.12995648215404476,0.17559907340151032,0.32440092659848974,0.37995648215404476,0.21328981548737813,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1303511102452083710.0,15,false,nil,false
consensus,heterogeneous,15,M20,100,0,0,0,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5089471715953597,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.0945953197435081,0.11542865307684141,0.04660838396019529,0.00894717159535974,0.1577194950713069,0.2688306061824185,0.2688306061824185,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1303511102452083710.0,15,false,nil,false
consensus,heterogeneous,15,M20,97,1,0,0,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5089652998413499,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.12066432978827957,0.15770136682531677,0.37992358904753853,0.49103470015865014,0.00896529984134986,0.37992358904753853,0.06452085539690483,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5505918295001282600.0,15,false,nil,false
